Distance (ft),Side facing RX,Date,Time,Frequency (MHz),Signal Strength (dBm)
1,back,2018-07-22,16:54:35.918804,2462,-29
1,back,2018-07-22,16:54:35.918852,2462,-29
1,back,2018-07-22,16:54:35.918915,2462,-29
1,back,2018-07-22,16:54:35.918965,2462,-29
1,back,2018-07-22,16:54:35.919008,2462,-29
1,back,2018-07-22,16:54:35.919068,2462,-29
1,back,2018-07-22,16:54:35.919096,2462,-29
1,back,2018-07-22,16:54:35.919116,2462,-29
1,back,2018-07-22,16:54:35.919134,2462,-29
1,back,2018-07-22,16:54:35.919156,2462,-29
1,back,2018-07-22,16:54:35.935619,2462,-29
1,back,2018-07-22,16:54:35.937507,2462,-33
1,back,2018-07-22,16:54:35.939889,2462,-27
1,back,2018-07-22,16:54:36.053738,2462,-29
1,back,2018-07-22,16:54:36.053774,2462,-29
1,back,2018-07-22,16:54:36.053800,2462,-29
1,back,2018-07-22,16:54:36.053844,2462,-29
1,back,2018-07-22,16:54:36.053866,2462,-29
1,back,2018-07-22,16:54:36.053901,2462,-29
1,back,2018-07-22,16:54:36.053963,2462,-29
1,back,2018-07-22,16:54:36.053993,2462,-29
1,back,2018-07-22,16:54:36.054016,2462,-29
1,back,2018-07-22,16:54:36.054049,2462,-29
1,back,2018-07-22,16:54:36.054110,2462,-29
1,back,2018-07-22,16:54:36.054142,2462,-29
1,back,2018-07-22,16:54:36.054173,2462,-29
1,back,2018-07-22,16:54:36.054214,2462,-29
1,back,2018-07-22,16:54:36.054238,2462,-29
1,back,2018-07-22,16:54:36.054270,2462,-29
1,back,2018-07-22,16:54:36.054335,2462,-29
1,back,2018-07-22,16:54:36.054380,2462,-29
1,back,2018-07-22,16:54:36.054407,2462,-29
1,back,2018-07-22,16:54:36.187149,2462,-29
1,back,2018-07-22,16:54:36.193566,2462,-29
1,back,2018-07-22,16:54:36.196127,2462,-29
1,back,2018-07-22,16:54:36.206380,2462,-33
1,back,2018-07-22,16:54:36.206409,2462,-33
1,back,2018-07-22,16:54:36.212296,2462,-29
1,back,2018-07-22,16:54:36.244643,2462,-29
1,back,2018-07-22,16:54:36.244679,2462,-29
1,back,2018-07-22,16:54:36.244710,2462,-29
1,back,2018-07-22,16:54:36.244732,2462,-29
1,back,2018-07-22,16:54:36.244751,2462,-29
1,back,2018-07-22,16:54:36.244813,2462,-29
1,back,2018-07-22,16:54:36.244843,2462,-29
1,back,2018-07-22,16:54:36.244865,2462,-29
1,back,2018-07-22,16:54:36.244921,2462,-29
1,back,2018-07-22,16:54:36.244948,2462,-29
1,back,2018-07-22,16:54:36.313314,2462,-33
1,back,2018-07-22,16:54:36.313344,2462,-33
1,back,2018-07-22,16:54:36.313365,2462,-33
1,back,2018-07-22,16:54:36.313414,2462,-33
1,back,2018-07-22,16:54:36.313435,2462,-33
1,back,2018-07-22,16:54:36.313496,2462,-33
1,back,2018-07-22,16:54:36.313527,2462,-33
1,back,2018-07-22,16:54:36.313549,2462,-33
1,back,2018-07-22,16:54:36.313609,2462,-33
1,back,2018-07-22,16:54:36.313638,2462,-33
1,back,2018-07-22,16:54:36.313684,2462,-33
1,back,2018-07-22,16:54:36.313706,2462,-33
1,back,2018-07-22,16:54:36.313732,2462,-33
1,back,2018-07-22,16:54:36.313791,2462,-33
1,back,2018-07-22,16:54:36.313822,2462,-33
1,back,2018-07-22,16:54:36.313848,2462,-33
1,back,2018-07-22,16:54:36.313905,2462,-33
1,back,2018-07-22,16:54:36.313936,2462,-33
1,back,2018-07-22,16:54:36.313959,2462,-33
1,back,2018-07-22,16:54:36.314017,2462,-33
1,back,2018-07-22,16:54:36.314075,2462,-33
1,back,2018-07-22,16:54:36.314104,2462,-33
1,back,2018-07-22,16:54:36.314137,2462,-33
1,back,2018-07-22,16:54:36.314157,2462,-33
1,back,2018-07-22,16:54:36.531442,2462,-27
1,back,2018-07-22,16:54:36.531747,2462,-29
1,back,2018-07-22,16:54:36.531803,2462,-29
1,back,2018-07-22,16:54:36.531847,2462,-29
1,back,2018-07-22,16:54:36.531875,2462,-29
1,back,2018-07-22,16:54:36.531899,2462,-29
1,back,2018-07-22,16:54:36.531920,2462,-29
1,back,2018-07-22,16:54:36.531959,2462,-29
1,back,2018-07-22,16:54:36.531998,2462,-29
1,back,2018-07-22,16:54:36.532070,2462,-29
1,back,2018-07-22,16:54:36.532109,2462,-29
1,back,2018-07-22,16:54:36.532137,2462,-29
1,back,2018-07-22,16:54:36.532172,2462,-29
1,back,2018-07-22,16:54:36.532196,2462,-29
1,back,2018-07-22,16:54:36.532216,2462,-29
1,back,2018-07-22,16:54:36.532276,2462,-29
1,back,2018-07-22,16:54:36.532318,2462,-29
1,back,2018-07-22,16:54:36.532341,2462,-29
1,back,2018-07-22,16:54:36.532364,2462,-29
1,back,2018-07-22,16:54:36.532424,2462,-29
1,back,2018-07-22,16:54:36.532465,2462,-29
1,back,2018-07-22,16:54:36.532490,2462,-29
1,back,2018-07-22,16:54:36.532511,2462,-29
1,back,2018-07-22,16:54:36.532568,2462,-29
1,back,2018-07-22,16:54:36.532609,2462,-29
1,back,2018-07-22,16:54:36.532632,2462,-29
1,back,2018-07-22,16:54:36.532694,2462,-29
1,back,2018-07-22,16:54:36.532727,2462,-29
1,back,2018-07-22,16:54:36.532753,2462,-29
1,back,2018-07-22,16:54:36.532781,2462,-29
1,back,2018-07-22,16:54:36.532813,2462,-29
1,back,2018-07-22,16:54:36.532854,2462,-29
1,back,2018-07-22,16:54:36.532908,2462,-29
1,back,2018-07-22,16:54:36.532950,2462,-29
1,back,2018-07-22,16:54:36.532972,2462,-29
1,back,2018-07-22,16:54:36.533002,2462,-29
1,back,2018-07-22,16:54:36.533040,2462,-29
1,back,2018-07-22,16:54:36.533093,2462,-29
1,back,2018-07-22,16:54:36.533135,2462,-29
1,back,2018-07-22,16:54:36.533160,2462,-29
1,back,2018-07-22,16:54:36.533183,2462,-29
1,back,2018-07-22,16:54:36.533223,2462,-29
1,back,2018-07-22,16:54:36.533263,2462,-29
1,back,2018-07-22,16:54:36.533324,2462,-29
1,back,2018-07-22,16:54:36.533360,2462,-29
1,back,2018-07-22,16:54:36.533384,2462,-29
1,back,2018-07-22,16:54:36.533407,2462,-29
1,back,2018-07-22,16:54:36.533441,2462,-29
1,back,2018-07-22,16:54:36.533483,2462,-29
1,back,2018-07-22,16:54:36.533537,2462,-29
1,back,2018-07-22,16:54:36.533579,2462,-29
1,back,2018-07-22,16:54:36.533604,2462,-29
1,back,2018-07-22,16:54:36.533625,2462,-29
1,back,2018-07-22,16:54:36.533696,2462,-29
1,back,2018-07-22,16:54:36.533728,2462,-29
1,back,2018-07-22,16:54:36.533752,2462,-29
1,back,2018-07-22,16:54:36.533783,2462,-29
1,back,2018-07-22,16:54:36.533825,2462,-29
1,back,2018-07-22,16:54:36.533875,2462,-29
1,back,2018-07-22,16:54:36.533918,2462,-29
1,back,2018-07-22,16:54:36.533951,2462,-29
1,back,2018-07-22,16:54:36.533976,2462,-29
1,back,2018-07-22,16:54:36.534397,2462,-29
1,back,2018-07-22,16:54:36.534437,2462,-29
1,back,2018-07-22,16:54:36.534462,2462,-29
1,back,2018-07-22,16:54:36.534497,2462,-29
1,back,2018-07-22,16:54:36.534535,2462,-29
1,back,2018-07-22,16:54:36.534589,2462,-29
1,back,2018-07-22,16:54:36.534682,2462,-29
1,back,2018-07-22,16:54:36.534704,2462,-29
1,back,2018-07-22,16:54:36.534727,2462,-29
1,back,2018-07-22,16:54:36.534747,2462,-29
1,back,2018-07-22,16:54:36.541228,2462,-29
1,back,2018-07-22,16:54:36.595954,2462,-29
1,back,2018-07-22,16:54:36.625012,2462,-29
1,back,2018-07-22,16:54:36.643775,2462,-29
1,back,2018-07-22,16:54:36.653736,2462,-27
1,back,2018-07-22,16:54:36.654444,2462,-29
1,back,2018-07-22,16:54:36.670873,2462,-29
1,back,2018-07-22,16:54:36.689081,2462,-29
1,back,2018-07-22,16:54:36.701346,2462,-29
1,back,2018-07-22,16:54:36.720799,2462,-29
1,back,2018-07-22,16:54:36.838479,2462,-29
1,back,2018-07-22,16:54:36.838520,2462,-29
1,back,2018-07-22,16:54:36.838550,2462,-29
1,back,2018-07-22,16:54:36.838583,2462,-29
1,back,2018-07-22,16:54:36.838605,2462,-29
1,back,2018-07-22,16:54:36.838667,2462,-29
1,back,2018-07-22,16:54:36.838705,2462,-29
1,back,2018-07-22,16:54:36.838728,2462,-29
1,back,2018-07-22,16:54:36.838759,2462,-29
1,back,2018-07-22,16:54:36.838803,2462,-29
1,back,2018-07-22,16:54:36.852187,2462,-29
1,back,2018-07-22,16:54:36.856696,2462,-29
1,back,2018-07-22,16:54:36.933102,2462,-29
1,back,2018-07-22,16:54:36.935319,2462,-27
1,back,2018-07-22,16:54:36.942027,2462,-29
1,back,2018-07-22,16:54:36.942067,2462,-29
1,back,2018-07-22,16:54:36.946391,2462,-29
1,back,2018-07-22,16:54:36.950515,2462,-29
1,back,2018-07-22,16:54:36.954040,2462,-29
1,back,2018-07-22,16:54:36.960690,2462,-29
1,back,2018-07-22,16:54:36.964602,2462,-29
1,back,2018-07-22,16:54:36.964674,2462,-29
1,back,2018-07-22,16:54:36.968738,2462,-29
1,back,2018-07-22,16:54:36.997940,2462,-29
1,back,2018-07-22,16:54:36.997981,2462,-29
1,back,2018-07-22,16:54:37.000919,2462,-29
1,back,2018-07-22,16:54:37.004935,2462,-29
1,back,2018-07-22,16:54:37.012346,2462,-29
1,back,2018-07-22,16:54:37.016867,2462,-29
1,back,2018-07-22,16:54:37.049745,2462,-29
1,back,2018-07-22,16:54:37.049773,2462,-29
1,back,2018-07-22,16:54:37.049795,2462,-29
1,back,2018-07-22,16:54:37.049851,2462,-29
1,back,2018-07-22,16:54:37.049875,2462,-29
1,back,2018-07-22,16:54:37.049933,2462,-29
1,back,2018-07-22,16:54:37.049955,2462,-29
1,back,2018-07-22,16:54:37.056848,2462,-27
1,back,2018-07-22,16:54:37.059870,2462,-29
1,back,2018-07-22,16:54:37.062222,2462,-29
1,Lside,2018-07-22,16:54:57.389538,2462,-33
1,Lside,2018-07-22,16:54:57.689514,2462,-33
1,Lside,2018-07-22,16:54:58.206567,2462,-31
1,Lside,2018-07-22,16:54:58.222303,2462,-31
1,Lside,2018-07-22,16:54:59.609336,2462,-33
1,Lside,2018-07-22,16:54:59.609430,2462,-33
1,Lside,2018-07-22,16:54:59.633391,2462,-33
1,Lside,2018-07-22,16:54:59.640399,2462,-35
1,Lside,2018-07-22,16:54:59.644220,2462,-33
1,Lside,2018-07-22,16:54:59.708327,2462,-33
1,Lside,2018-07-22,16:54:59.708507,2462,-33
1,Lside,2018-07-22,16:54:59.708529,2462,-33
1,Lside,2018-07-22,16:54:59.708552,2462,-33
1,Lside,2018-07-22,16:54:59.708574,2462,-33
1,Lside,2018-07-22,16:54:59.708596,2462,-33
1,Lside,2018-07-22,16:54:59.708618,2462,-33
1,Lside,2018-07-22,16:54:59.708639,2462,-33
1,Lside,2018-07-22,16:54:59.708660,2462,-33
1,Lside,2018-07-22,16:54:59.708680,2462,-33
1,Lside,2018-07-22,16:54:59.708707,2462,-33
1,Lside,2018-07-22,16:54:59.708737,2462,-33
1,Lside,2018-07-22,16:54:59.708758,2462,-33
1,Lside,2018-07-22,16:54:59.708779,2462,-33
1,Lside,2018-07-22,16:54:59.708799,2462,-33
1,Lside,2018-07-22,16:54:59.737140,2462,-33
1,Lside,2018-07-22,16:54:59.738191,2462,-33
1,Lside,2018-07-22,16:54:59.756514,2462,-33
1,Lside,2018-07-22,16:55:00.101757,2462,-33
1,Lside,2018-07-22,16:55:00.221127,2462,-33
1,Lside,2018-07-22,16:55:02.250212,2462,-35
1,Lside,2018-07-22,16:55:02.660559,2462,-35
1,Lside,2018-07-22,16:55:02.661353,2462,-35
1,Lside,2018-07-22,16:55:02.662480,2462,-35
1,Lside,2018-07-22,16:55:02.663550,2462,-35
1,Lside,2018-07-22,16:55:02.664672,2462,-35
1,Lside,2018-07-22,16:55:02.668459,2462,-33
1,Lside,2018-07-22,16:55:02.700824,2462,-35
1,Lside,2018-07-22,16:55:02.701536,2462,-33
1,Lside,2018-07-22,16:55:04.100700,2462,-35
1,Lside,2018-07-22,16:55:04.239280,2462,-35
1,Lside,2018-07-22,16:55:05.098037,2462,-35
1,Lside,2018-07-22,16:55:05.170471,2462,-35
1,Lside,2018-07-22,16:55:05.171144,2462,-35
1,Lside,2018-07-22,16:55:05.171480,2462,-35
1,Lside,2018-07-22,16:55:05.172037,2462,-35
1,Lside,2018-07-22,16:55:05.172059,2462,-35
1,Lside,2018-07-22,16:55:05.174557,2462,-35
1,Lside,2018-07-22,16:55:05.175320,2462,-33
1,Lside,2018-07-22,16:55:05.176013,2462,-35
1,Lside,2018-07-22,16:55:05.176509,2462,-35
1,Lside,2018-07-22,16:55:05.176971,2462,-35
1,Lside,2018-07-22,16:55:05.178369,2462,-35
1,Lside,2018-07-22,16:55:05.178418,2462,-35
1,Lside,2018-07-22,16:55:05.217922,2462,-35
1,Lside,2018-07-22,16:55:05.226784,2462,-35
1,Lside,2018-07-22,16:55:05.239344,2462,-35
1,Lside,2018-07-22,16:55:05.240094,2462,-33
1,Lside,2018-07-22,16:55:05.503876,2462,-35
1,Lside,2018-07-22,16:55:05.515786,2462,-35
1,Lside,2018-07-22,16:55:05.534867,2462,-35
1,Lside,2018-07-22,16:55:05.546111,2462,-35
1,Lside,2018-07-22,16:55:05.546134,2462,-35
1,Lside,2018-07-22,16:55:05.546156,2462,-35
1,Lside,2018-07-22,16:55:05.584741,2462,-35
1,Lside,2018-07-22,16:55:05.584764,2462,-35
1,Lside,2018-07-22,16:55:05.584788,2462,-35
1,Lside,2018-07-22,16:55:05.584843,2462,-35
1,Lside,2018-07-22,16:55:05.584865,2462,-35
1,Lside,2018-07-22,16:55:05.584886,2462,-35
1,Lside,2018-07-22,16:55:05.584905,2462,-35
1,Lside,2018-07-22,16:55:05.584924,2462,-35
1,Lside,2018-07-22,16:55:05.584944,2462,-35
1,Lside,2018-07-22,16:55:05.584967,2462,-35
1,Lside,2018-07-22,16:55:05.585050,2462,-35
1,Lside,2018-07-22,16:55:05.586469,2462,-33
1,Lside,2018-07-22,16:55:05.593422,2462,-35
1,Lside,2018-07-22,16:55:05.595717,2462,-35
1,Lside,2018-07-22,16:55:05.602028,2462,-35
1,Lside,2018-07-22,16:55:05.606631,2462,-35
1,Lside,2018-07-22,16:55:05.609224,2462,-35
1,Lside,2018-07-22,16:55:05.614854,2462,-33
1,Lside,2018-07-22,16:55:05.617248,2462,-35
1,Lside,2018-07-22,16:55:05.624517,2462,-35
1,Lside,2018-07-22,16:55:05.624539,2462,-35
1,Lside,2018-07-22,16:55:05.630438,2462,-33
1,Lside,2018-07-22,16:55:05.630461,2462,-33
1,Lside,2018-07-22,16:55:05.632730,2462,-35
1,Lside,2018-07-22,16:55:05.633164,2462,-35
1,Lside,2018-07-22,16:55:05.633610,2462,-35
1,Lside,2018-07-22,16:55:05.644045,2462,-35
1,Lside,2018-07-22,16:55:05.644075,2462,-35
1,Lside,2018-07-22,16:55:05.644096,2462,-35
1,Lside,2018-07-22,16:55:05.644115,2462,-35
1,Lside,2018-07-22,16:55:05.677199,2462,-35
1,Lside,2018-07-22,16:55:05.677221,2462,-35
1,Lside,2018-07-22,16:55:05.677241,2462,-35
1,Lside,2018-07-22,16:55:05.677261,2462,-35
1,Lside,2018-07-22,16:55:05.677290,2462,-35
1,Lside,2018-07-22,16:55:05.677308,2462,-35
1,Lside,2018-07-22,16:55:05.681100,2462,-35
1,Lside,2018-07-22,16:55:05.681125,2462,-35
1,Lside,2018-07-22,16:55:05.681144,2462,-35
1,Lside,2018-07-22,16:55:05.681167,2462,-35
1,Lside,2018-07-22,16:55:05.681187,2462,-35
1,Lside,2018-07-22,16:55:05.681208,2462,-35
1,Lside,2018-07-22,16:55:05.685019,2462,-35
1,Lside,2018-07-22,16:55:05.696138,2462,-35
1,Lside,2018-07-22,16:55:05.696160,2462,-35
1,Lside,2018-07-22,16:55:05.696181,2462,-35
1,Lside,2018-07-22,16:55:05.696200,2462,-35
1,Lside,2018-07-22,16:55:05.696221,2462,-35
1,Lside,2018-07-22,16:55:05.700072,2462,-33
1,Lside,2018-07-22,16:55:05.723033,2462,-35
1,Lside,2018-07-22,16:55:05.723056,2462,-35
1,Lside,2018-07-22,16:55:05.723078,2462,-35
1,Lside,2018-07-22,16:55:05.723097,2462,-35
1,Lside,2018-07-22,16:55:05.723117,2462,-35
1,Lside,2018-07-22,16:55:05.723136,2462,-35
1,Lside,2018-07-22,16:55:05.723156,2462,-35
1,Lside,2018-07-22,16:55:05.730659,2462,-35
1,Lside,2018-07-22,16:55:05.733342,2462,-35
1,Lside,2018-07-22,16:55:05.738841,2462,-35
1,Lside,2018-07-22,16:55:05.782398,2462,-33
1,Lside,2018-07-22,16:55:05.782421,2462,-33
1,Lside,2018-07-22,16:55:05.791002,2462,-35
1,Lside,2018-07-22,16:55:05.791026,2462,-35
1,Lside,2018-07-22,16:55:05.807418,2462,-37
1,Lside,2018-07-22,16:55:05.807450,2462,-37
1,Lside,2018-07-22,16:55:05.807472,2462,-37
1,Lside,2018-07-22,16:55:05.807493,2462,-37
1,Lside,2018-07-22,16:55:05.807511,2462,-37
1,Lside,2018-07-22,16:55:05.807532,2462,-37
1,Lside,2018-07-22,16:55:05.820823,2462,-35
1,Lside,2018-07-22,16:55:05.820845,2462,-35
1,Lside,2018-07-22,16:55:05.820868,2462,-35
1,Lside,2018-07-22,16:55:05.820889,2462,-35
1,Lside,2018-07-22,16:55:05.820911,2462,-35
1,Lside,2018-07-22,16:55:05.820931,2462,-35
1,Lside,2018-07-22,16:55:05.820950,2462,-35
1,Lside,2018-07-22,16:55:05.820969,2462,-35
1,Lside,2018-07-22,16:55:05.820998,2462,-35
1,Lside,2018-07-22,16:55:05.821327,2462,-35
1,Lside,2018-07-22,16:55:05.821349,2462,-35
1,Lside,2018-07-22,16:55:05.821371,2462,-35
1,Lside,2018-07-22,16:55:05.821391,2462,-35
1,Lside,2018-07-22,16:55:05.821411,2462,-35
1,Lside,2018-07-22,16:55:05.821430,2462,-35
1,Lside,2018-07-22,16:55:05.821450,2462,-35
1,Lside,2018-07-22,16:55:05.834573,2462,-35
1,Lside,2018-07-22,16:55:05.835180,2462,-35
1,Lside,2018-07-22,16:55:05.837547,2462,-35
1,Lside,2018-07-22,16:55:05.843050,2462,-35
1,Lside,2018-07-22,16:55:05.843072,2462,-35
1,Lside,2018-07-22,16:55:05.850743,2462,-35
1,Lside,2018-07-22,16:55:05.873470,2462,-35
1,Lside,2018-07-22,16:55:05.878853,2462,-35
1,Lside,2018-07-22,16:55:05.899593,2462,-35
1,Lside,2018-07-22,16:55:05.907615,2462,-35
1,Lside,2018-07-22,16:55:05.911922,2462,-35
1,Lside,2018-07-22,16:55:05.912213,2462,-35
1,Lside,2018-07-22,16:55:05.925158,2462,-35
1,Lside,2018-07-22,16:55:05.936517,2462,-35
1,Lside,2018-07-22,16:55:05.943244,2462,-35
1,Lside,2018-07-22,16:55:05.984054,2462,-35
1,Lside,2018-07-22,16:55:06.002987,2462,-35
1,Lside,2018-07-22,16:55:06.015779,2462,-37
1,Lside,2018-07-22,16:55:06.025511,2462,-33
1,Lside,2018-07-22,16:55:06.035534,2462,-35
1,Lside,2018-07-22,16:55:06.048412,2462,-35
1,Lside,2018-07-22,16:55:06.051806,2462,-33
1,Lside,2018-07-22,16:55:06.054536,2462,-35
1,Lside,2018-07-22,16:55:06.058591,2462,-35
1,Lside,2018-07-22,16:55:06.080485,2462,-35
1,Lside,2018-07-22,16:55:06.080507,2462,-35
1,Lside,2018-07-22,16:55:06.080528,2462,-35
1,Lside,2018-07-22,16:55:06.080547,2462,-35
1,Lside,2018-07-22,16:55:06.080569,2462,-35
1,Lside,2018-07-22,16:55:06.080588,2462,-35
1,Lside,2018-07-22,16:55:06.104253,2462,-35
1,Lside,2018-07-22,16:55:06.106306,2462,-35
1,Lside,2018-07-22,16:55:06.109651,2462,-35
1,Lside,2018-07-22,16:55:06.116625,2462,-35
1,Lside,2018-07-22,16:55:06.120505,2462,-35
1,Lside,2018-07-22,16:55:06.125739,2462,-35
1,Lside,2018-07-22,16:55:06.125761,2462,-35
1,Lside,2018-07-22,16:55:06.128805,2462,-35
1,Lside,2018-07-22,16:55:06.130612,2462,-35
1,Lside,2018-07-22,16:55:06.133554,2462,-35
1,Lside,2018-07-22,16:55:06.147251,2462,-35
1,Lside,2018-07-22,16:55:06.150135,2462,-35
1,Lside,2018-07-22,16:55:06.152614,2462,-35
1,Lside,2018-07-22,16:55:06.154367,2462,-35
1,Lside,2018-07-22,16:55:06.158217,2462,-35
1,Lside,2018-07-22,16:55:06.160408,2462,-35
1,Lside,2018-07-22,16:55:06.187379,2462,-35
1,Lside,2018-07-22,16:55:06.187402,2462,-35
1,Lside,2018-07-22,16:55:06.193484,2462,-35
1,Lside,2018-07-22,16:55:06.193505,2462,-35
1,Lside,2018-07-22,16:55:06.193530,2462,-35
1,Lside,2018-07-22,16:55:06.198294,2462,-37
1,Lside,2018-07-22,16:55:06.201276,2462,-37
1,Lside,2018-07-22,16:55:06.208354,2462,-35
1,Lside,2018-07-22,16:55:06.210157,2462,-37
1,Lside,2018-07-22,16:55:06.226259,2462,-37
1,Lside,2018-07-22,16:55:06.226283,2462,-37
1,Lside,2018-07-22,16:55:06.226304,2462,-37
1,Lside,2018-07-22,16:55:06.226333,2462,-37
1,Lside,2018-07-22,16:55:06.228883,2462,-37
1,Lside,2018-07-22,16:55:06.228906,2462,-37
1,Lside,2018-07-22,16:55:06.228928,2462,-37
1,Lside,2018-07-22,16:55:06.232855,2462,-37
1,Lside,2018-07-22,16:55:06.232887,2462,-37
1,Lside,2018-07-22,16:55:06.235563,2462,-37
1,Lside,2018-07-22,16:55:06.235587,2462,-37
1,Lside,2018-07-22,16:55:06.242397,2462,-37
1,Lside,2018-07-22,16:55:06.243468,2462,-37
1,Lside,2018-07-22,16:55:06.247215,2462,-37
1,Lside,2018-07-22,16:55:06.248341,2462,-35
1,Lside,2018-07-22,16:55:06.250766,2462,-35
1,Lside,2018-07-22,16:55:06.253633,2462,-35
1,Lside,2018-07-22,16:55:06.258687,2462,-35
1,Lside,2018-07-22,16:55:06.288382,2462,-37
1,Lside,2018-07-22,16:55:06.288405,2462,-37
1,Lside,2018-07-22,16:55:06.288427,2462,-37
1,Lside,2018-07-22,16:55:06.288483,2462,-37
1,Lside,2018-07-22,16:55:06.288508,2462,-37
1,Lside,2018-07-22,16:55:06.288527,2462,-37
1,Lside,2018-07-22,16:55:06.288548,2462,-37
1,Lside,2018-07-22,16:55:06.291011,2462,-35
1,Lside,2018-07-22,16:55:06.293974,2462,-35
1,Lside,2018-07-22,16:55:06.301111,2462,-35
1,Lside,2018-07-22,16:55:06.304803,2462,-35
1,Lside,2018-07-22,16:55:06.311362,2462,-35
1,Lside,2018-07-22,16:55:06.314387,2462,-37
1,Lside,2018-07-22,16:55:06.321943,2462,-35
1,Lside,2018-07-22,16:55:06.338596,2462,-35
1,Lside,2018-07-22,16:55:06.338620,2462,-35
1,Lside,2018-07-22,16:55:06.338640,2462,-35
1,Lside,2018-07-22,16:55:06.338660,2462,-35
1,Rside,2018-07-22,16:55:20.019505,2462,-33
1,Rside,2018-07-22,16:55:20.022121,2462,-31
1,Rside,2018-07-22,16:55:20.022479,2462,-29
1,Rside,2018-07-22,16:55:20.022501,2462,-29
1,Rside,2018-07-22,16:55:20.107275,2462,-29
1,Rside,2018-07-22,16:55:20.177028,2462,-29
1,Rside,2018-07-22,16:55:20.177865,2462,-29
1,Rside,2018-07-22,16:55:20.212297,2462,-29
1,Rside,2018-07-22,16:55:20.215925,2462,-29
1,Rside,2018-07-22,16:55:20.246335,2462,-29
1,Rside,2018-07-22,16:55:20.265315,2462,-29
1,Rside,2018-07-22,16:55:20.275709,2462,-33
1,Rside,2018-07-22,16:55:20.276499,2462,-29
1,Rside,2018-07-22,16:55:20.277187,2462,-27
1,Rside,2018-07-22,16:55:20.323366,2462,-27
1,Rside,2018-07-22,16:55:20.325325,2462,-29
1,Rside,2018-07-22,16:55:20.325346,2462,-29
1,Rside,2018-07-22,16:55:20.330172,2462,-27
1,Rside,2018-07-22,16:55:20.330194,2462,-27
1,Rside,2018-07-22,16:55:20.330213,2462,-27
1,Rside,2018-07-22,16:55:20.330272,2462,-27
1,Rside,2018-07-22,16:55:20.330298,2462,-27
1,Rside,2018-07-22,16:55:20.330318,2462,-27
1,Rside,2018-07-22,16:55:20.341905,2462,-29
1,Rside,2018-07-22,16:55:20.341927,2462,-29
1,Rside,2018-07-22,16:55:20.341961,2462,-29
1,Rside,2018-07-22,16:55:20.342017,2462,-29
1,Rside,2018-07-22,16:55:20.342038,2462,-29
1,Rside,2018-07-22,16:55:20.342096,2462,-29
1,Rside,2018-07-22,16:55:20.342118,2462,-29
1,Rside,2018-07-22,16:55:20.356079,2462,-27
1,Rside,2018-07-22,16:55:20.356103,2462,-27
1,Rside,2018-07-22,16:55:20.356193,2462,-27
1,Rside,2018-07-22,16:55:20.356265,2462,-27
1,Rside,2018-07-22,16:55:20.356317,2462,-27
1,Rside,2018-07-22,16:55:20.356383,2462,-27
1,Rside,2018-07-22,16:55:20.356422,2462,-27
1,Rside,2018-07-22,16:55:20.356449,2462,-27
1,Rside,2018-07-22,16:55:20.356469,2462,-27
1,Rside,2018-07-22,16:55:20.356489,2462,-27
1,Rside,2018-07-22,16:55:20.361124,2462,-29
1,Rside,2018-07-22,16:55:20.373194,2462,-27
1,Rside,2018-07-22,16:55:20.377717,2462,-29
1,Rside,2018-07-22,16:55:20.378308,2462,-29
1,Rside,2018-07-22,16:55:20.380519,2462,-27
1,Rside,2018-07-22,16:55:20.462722,2462,-27
1,Rside,2018-07-22,16:55:20.478262,2462,-27
1,Rside,2018-07-22,16:55:20.495584,2462,-29
1,Rside,2018-07-22,16:55:20.495660,2462,-29
1,Rside,2018-07-22,16:55:20.495704,2462,-29
1,Rside,2018-07-22,16:55:20.495726,2462,-29
1,Rside,2018-07-22,16:55:20.495747,2462,-29
1,Rside,2018-07-22,16:55:20.535700,2462,-29
1,Rside,2018-07-22,16:55:20.555551,2462,-29
1,Rside,2018-07-22,16:55:20.565983,2462,-27
1,Rside,2018-07-22,16:55:20.584320,2462,-27
1,Rside,2018-07-22,16:55:20.584393,2462,-27
1,Rside,2018-07-22,16:55:20.584441,2462,-27
1,Rside,2018-07-22,16:55:20.584461,2462,-27
1,Rside,2018-07-22,16:55:20.584480,2462,-27
1,Rside,2018-07-22,16:55:20.584514,2462,-27
1,Rside,2018-07-22,16:55:20.587340,2462,-29
1,Rside,2018-07-22,16:55:20.587390,2462,-29
1,Rside,2018-07-22,16:55:20.587453,2462,-29
1,Rside,2018-07-22,16:55:20.587503,2462,-29
1,Rside,2018-07-22,16:55:20.587547,2462,-29
1,Rside,2018-07-22,16:55:20.587568,2462,-29
1,Rside,2018-07-22,16:55:20.587587,2462,-29
1,Rside,2018-07-22,16:55:20.609364,2462,-27
